sol_id,cargolist,ships,constr,algo,b_var,hc,hc_n,iter_n,packages_n,total_costs,total_costs_pct,mass_pct,volume_pct
2307,1,False,False,greedy,first,False,20,10000,78,1983136995,0.6,86.19,86.74
2308,1,False,False,greedy,first,False,20,10000,80,1984498530,0.6,86.36,87.58
2309,1,False,False,greedy,first,False,20,10000,80,1984421865,0.6,87.03,88.33
2310,1,False,False,greedy,first,False,20,10000,80,1986390705,0.6,87.73,88.66
2311,1,False,False,greedy,first,False,20,10000,80,1984352905,0.6,86.96,88.42
2312,1,False,False,greedy,first,False,20,10000,79,1985026720,0.6,86.61,87.71
2313,1,False,False,greedy,first,False,20,10000,79,1982925595,0.6,86.12,86.84
2314,1,False,False,greedy,first,False,20,10000,79,1984195030,0.6,86.98,86.04
2315,1,False,False,greedy,first,False,20,10000,79,1983482945,0.6,86.17,86.3
2316,1,False,False,greedy,first,False,20,10000,77,1981925845,0.6,85.59,85.66
2317,1,False,False,greedy,first,False,20,10000,78,1982163310,0.6,86.13,85.54
2318,1,False,False,greedy,first,False,20,10000,78,1981731640,0.6,84.54,86.35
2319,1,False,False,greedy,first,False,20,10000,79,1983987465,0.6,86.92,87.25
2320,1,False,False,greedy,first,False,20,10000,78,1981307770,0.6,85.22,86.52
2321,1,False,False,greedy,first,False,20,10000,78,1982005835,0.6,85.14,85.85
2322,1,False,False,greedy,first,False,20,10000,79,1985373925,0.6,87.17,87.03
2323,1,False,False,greedy,first,False,20,10000,78,1981789420,0.6,85.05,86.07
2324,1,False,False,greedy,first,False,20,10000,78,1982984325,0.6,86.06,86.46
2325,1,False,False,greedy,first,False,20,10000,78,1981841220,0.6,85.14,85.98
