sol_id,cargolist,ships,constr,algo,b_var,hc,hc_n,iter_n,packages_n,total_costs,total_costs_pct,mass_pct,volume_pct
268,3,True,False,random,first,False,20,1000,1250,43130979680,12.97,81.09,79.38
269,3,True,False,random,first,False,20,1000,1250,43131223025,12.97,81.5,79.15
270,3,True,False,random,first,False,20,1000,1250,43131092570,12.97,81.56,79.08
271,3,True,False,random,first,False,20,1000,1250,43133462005,12.97,81.61,79.14
272,3,True,False,random,first,False,20,1000,1250,43131111930,12.97,81.38,79.02
273,3,True,False,random,first,False,20,1000,1250,43135702465,12.97,81.42,79.2
274,3,True,False,random,first,False,20,1000,1250,41788970340,12.56,81.32,79.19
275,3,True,False,random,first,False,20,1000,1250,41789591015,12.56,81.44,79.55
276,3,True,False,random,first,False,20,1000,1250,41785963415,12.56,81.63,79.43
277,3,True,False,random,first,False,20,1000,1250,43131794055,12.97,81.3,78.61
278,3,True,False,random,first,False,20,1000,1250,43134838320,12.97,81.39,78.94
279,3,True,False,random,first,False,20,1000,1250,43132289930,12.97,81.27,78.57
280,3,True,False,random,first,False,20,1000,1250,43136489075,12.97,81.35,78.83
281,3,True,False,random,first,False,20,1000,1250,43131762005,12.97,81.37,79.08
282,3,True,False,random,first,False,20,1000,1250,43130454490,12.97,81.37,79.27
283,3,True,False,random,first,False,20,1000,1250,43131691365,12.97,80.8,78.8
284,3,True,False,random,first,False,20,1000,1250,43129939225,12.97,81.41,79.28
285,3,True,False,random,first,False,20,1000,1250,43129525550,12.97,81.17,79.26
286,3,True,False,random,first,False,20,1000,1250,43130653265,12.97,81.07,79.3
287,3,True,False,random,first,False,20,1000,1250,43130984245,12.97,81.48,79.37
288,3,True,False,random,first,False,20,1000,1250,41790741840,12.56,81.43,79.07
289,3,True,False,random,first,False,20,1000,1250,43130293230,12.97,81.34,79.02
290,3,True,False,random,first,False,20,1000,1250,43135113545,12.97,81.35,79.08
291,3,True,False,random,first,False,20,1000,1250,43131149195,12.97,81.17,78.89
292,3,True,False,random,first,False,20,1000,1250,43132682265,12.97,81.64,79.25
293,3,True,False,random,first,False,20,1000,1250,43130589490,12.97,81.14,79.09
294,3,True,False,random,first,False,20,1000,1250,41790400375,12.56,81.54,78.97
295,3,True,False,random,first,False,20,1000,1250,43130592845,12.97,81.69,79.01
296,3,True,False,random,first,False,20,1000,1250,43131623640,12.97,81.47,78.75
297,3,True,False,random,first,False,20,1000,1250,41791022330,12.56,81.64,79.33
298,3,True,False,random,first,False,20,1000,1250,41785555220,12.56,80.96,78.94
299,3,True,False,random,first,False,20,1000,1250,43123579795,12.96,81.24,79.15
300,3,True,False,random,first,False,20,1000,1250,43128795010,12.97,81.77,79.13
301,3,True,False,random,first,False,20,1000,1250,43134330150,12.97,81.49,79.17
302,3,True,False,random,first,False,20,1000,1250,43132493490,12.97,81.06,78.66
303,3,True,False,random,first,False,20,1000,1250,43133750045,12.97,81.26,78.62
304,3,True,False,random,first,False,20,1000,1250,43130691945,12.97,81.12,79.32
305,3,True,False,random,first,False,20,1000,1250,43128900160,12.97,81.76,78.67
306,3,True,False,random,first,False,20,1000,1250,43130938030,12.97,81.32,79.2
307,3,True,False,random,first,False,20,1000,1250,43138166480,12.97,81.25,78.73
308,3,True,False,random,first,False,20,1000,1250,43131362435,12.97,81.2,79.08
309,3,True,False,random,first,False,20,1000,1250,43131923255,12.97,81.41,78.99
310,3,True,False,random,first,False,20,1000,1250,41794259130,12.56,81.51,79.22
311,3,True,False,random,first,False,20,1000,1250,43130034065,12.97,81.65,79.05
312,3,True,False,random,first,False,20,1000,1250,43131403665,12.97,81.53,79.09
313,3,True,False,random,first,False,20,1000,1250,43137168690,12.97,81.31,78.92
314,3,True,False,random,first,False,20,1000,1250,41792312380,12.56,81.46,79.32
315,3,True,False,random,first,False,20,1000,1250,43129061805,12.97,81.53,78.7
316,3,True,False,random,first,False,20,1000,1250,43133655770,12.97,81.49,79.35
317,3,True,False,random,first,False,20,1000,1250,43135101000,12.97,81.56,79.31
318,3,True,False,random,first,False,20,1000,1250,43132296615,12.97,81.37,79.33
319,3,True,False,random,first,False,20,1000,1250,43133642825,12.97,81.41,78.86
320,3,True,False,random,first,False,20,1000,1250,43131784610,12.97,81.42,79.01
321,3,True,False,random,first,False,20,1000,1250,43131767905,12.97,81.35,78.98
322,3,True,False,random,first,False,20,1000,1250,43130774360,12.97,81.06,79.12
323,3,True,False,random,first,False,20,1000,1250,41783060455,12.56,81.56,78.97
324,3,True,False,random,first,False,20,1000,1250,43131970520,12.97,81.11,78.68
325,3,True,False,random,first,False,20,1000,1250,43126644335,12.96,81.43,79.16
326,3,True,False,random,first,False,20,1000,1250,43128249105,12.97,81.34,79.1
327,3,True,False,random,first,False,20,1000,1250,43129868970,12.97,81.08,79.4
328,3,True,False,random,first,False,20,1000,1250,43132476270,12.97,80.98,78.93
329,3,True,False,random,first,False,20,1000,1250,43128665120,12.97,81.45,78.64
330,3,True,False,random,first,False,20,1000,1250,43132738695,12.97,81.21,78.57
331,3,True,False,random,first,False,20,1000,1250,43131231080,12.97,81.46,78.92
332,3,True,False,random,first,False,20,1000,1250,43129168000,12.97,81.6,78.74
333,3,True,False,random,first,False,20,1000,1250,43135845880,12.97,81.47,79.12
334,3,True,False,random,first,False,20,1000,1250,41787850390,12.56,81.73,79.02
335,3,True,False,random,first,False,20,1000,1250,43135671035,12.97,80.84,79.15
336,3,True,False,random,first,False,20,1000,1250,41787468235,12.56,81.35,79.58
337,3,True,False,random,first,False,20,1000,1250,41790455915,12.56,81.58,78.96
338,3,True,False,random,first,False,20,1000,1250,43125598925,12.96,81.39,78.93
339,3,True,False,random,first,False,20,1000,1250,43128643555,12.97,81.44,79.15
340,3,True,False,random,first,False,20,1000,1250,43130647975,12.97,81.55,78.64
341,3,True,False,random,first,False,20,1000,1250,43130133550,12.97,81.38,79.28
342,3,True,False,random,first,False,20,1000,1250,43133360630,12.97,81.3,79.11
